ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
HAM_323648,Harvard Art Museums,Folio 3 from a Fragment of a Qur'an: Sura 4: 25 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101956_dynmc
HAM_323649,Harvard Art Museums,Folio 4 from a Fragment of a Qur'an: Sura 4: 25 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101959_dynmc
HAM_323650,Harvard Art Museums,"Folio 5 from a Fragment of a Qur'an: Sura 4: 25 (recto), Sura 4: 25-26 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101955_dynmc
HAM_323651,Harvard Art Museums,"Folio 6 from a Fragment of a Qur'an: Sura 4: 26-27 (recto), Sura 4: 27 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101960_dynmc
HAM_323652,Harvard Art Museums,"Folio 7 from a Fragment of a Qur'an: Sura 4: 27-end 28 (recto), Sura 4: begin 29 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101953_dynmc
HAM_323653,Harvard Art Museums,"Folio 8 from a Fragment of a Qur'an: Sura 4: end 29 (recto), Sura 4: begin 30 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101954_dynmc
HAM_323654,Harvard Art Museums,"Folio 9 from a Fragment of a Qur'an: Sura 4: 30-31 (recto), Sura 4: 31-32 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101961_dynmc
HAM_323655,Harvard Art Museums,Folio 10 from a Fragment of a Qur'an: Sura 4: 32 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101962_dynmc
HAM_323656,Harvard Art Museums,"Folio 11 from a Fragment of a Qur'an: Sura 4: 33 (recto), Sura 4: 33-34 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101952_dynmc
HAM_323657,Harvard Art Museums,Folio 12 from a Fragment of a Qur'an: Sura 4: 34 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101963_dynmc
HAM_323658,Harvard Art Museums,Folio 13 from a Fragment of a Qur'an: Sura 4: 102 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102046_dynmc
HAM_323659,Harvard Art Museums,Folio 14 from a Fragment of a Qur'an: Sura 4: 102 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102047_dynmc
HAM_323660,Harvard Art Museums,"Folio 15 from a Fragment of a Qur'an: Sura 4: 102 (recto), Sura 4: 102-103 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102048_dynmc
HAM_323661,Harvard Art Museums,Folio 16 from a Fragment of a Qur'an: Sura 4: 103 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102049_dynmc
HAM_323662,Harvard Art Museums,"Folio 17 from a Fragment of a Qur'an: Sura 4: 103-104 (recto), Sura 4: 104 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102050_dynmc
HAM_323663,Harvard Art Museums,"Folio 18 from a Fragment of a Qur'an: Sura 4: 104-105 (recto), Sura 4: end 105 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102051_dynmc
HAM_323664,Harvard Art Museums,"Folio 19 from a Fragment of a Qur'an: Sura 4: 112 (recto), Sura 4: 112-113 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102031_dynmc
HAM_323665,Harvard Art Museums,Folio 20 from a Fragment of a Qur'an: Sura 4: 113 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102029_dynmc
HAM_323666,Harvard Art Museums,"Folio 21 from a Fragment of a Qur'an: Sura 8: 74 (recto), Sura 8: 74-75 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101966_dynmc
HAM_323667,Harvard Art Museums,"Folio 22 from a Fragment of a Qur'an: Sura 8: 75 (recto), Sura 8: end 75, title of 76 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC100817_dynmc
HAM_323668,Harvard Art Museums,"Folio 23 from a Fragment of a Qur'an: Sura 9: begin 1-2 (recto), Sura 9: end 2 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101951_dynmc
HAM_323669,Harvard Art Museums,Folio 24 from a Fragment of a Qur'an: Sura 9: 3 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101950_dynmc
HAM_323670,Harvard Art Museums,"Folio 25 from a Fragment of a Qur'an: Sura 9: 3-4 (recto), Sura 9: 4 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101965_dynmc
HAM_323671,Harvard Art Museums,"Folio 26 from a Fragment of a Qur'an: Sura 9: 4-5 (recto), Sura 9: 5 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101964_dynmc
HAM_323672,Harvard Art Museums,"Folio 27 from a Fragment of a Qur'an: Sura 9: 5 (recto), Sura 9: 5-6 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC100816_dynmc
HAM_323673,Harvard Art Museums,"Folio 28 from a Fragment of a Qur'an: Sura 9: end 6 (recto), Sura 9: begin 7 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101947_dynmc
HAM_323674,Harvard Art Museums,"Folio 29 from a Fragment of a Qur'an: Sura 9: 7 (recto), Sura 9: 7-8 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101948_dynmc
HAM_323675,Harvard Art Museums,"Folio 30 from a Fragment of a Qur'an: Sura 9: 8-9 (recto), Sura 9: end 9 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101949_dynmc
HAM_323676,Harvard Art Museums,"Folio 31 from a Fragment of a Qur'an: Sura 9: 10 (recto), Sura 9: begin 11 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101967_dynmc
HAM_323677,Harvard Art Museums,"Folio 32 from a Fragment of a Qur'an: Sura 9: 11-12 (recto), Sura 9: 12 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101968_dynmc
HAM_323678,Harvard Art Museums,"Folio 33 from a Fragment of a Qur'an: Sura 9: 12-13 (recto), Sura 9: 13 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101969_dynmc
HAM_323679,Harvard Art Museums,"Folio 34 from a Fragment of a Qur'an: Sura 9: 15-16 (recto), Sura 9: 16 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102044_dynmc
HAM_323680,Harvard Art Museums,"Folio 35 from a Fragment of a Qur'an: Sura 9: end 16 (recto), Sura 9 begin 17 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102045_dynmc
HAM_323681,Harvard Art Museums,"Folio 36 from a Fragment of a Qur'an: Sura 9: 17-18 (recto), Sura 9: 18 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102042_dynmc
HAM_323682,Harvard Art Museums,"Folio 37 from a Fragment of a Qur'an: Sura 9: 18 (recto and verso), End of Hizb 19 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102043_dynmc
HAM_323683,Harvard Art Museums,Illuminated Folio (38)  from a Fragment of a Qur'an: Sura 9: 41 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV158780_dynmc
HAM_323684,Harvard Art Museums,"Folio 39 from a Fragment of a Qur'an: Sura 9: begin 42 (recto), Sura 9: 42 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101999_dynmc
HAM_323685,Harvard Art Museums,"Folio 40 from a Fragment of a Qur'an: Sura 9: 42-43 (recto), Sura 9: 43-44 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102000_dynmc
HAM_323686,Harvard Art Museums,"Folio 41 from a Fragment of a Qur'an: Sura 9: 44 (recto), Sura 9: 44-45 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102001_dynmc
HAM_323687,Harvard Art Museums,"Folio 42 from a Fragment of a Qur'an: Sura 9: 45-46 (recto), Sura 9: 46 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102002_dynmc
HAM_323688,Harvard Art Museums,"Folio 43 from a Fragment of a Qur'an: Sura 9: 46-47 (recto), Sura 9: 47 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102003_dynmc
HAM_323689,Harvard Art Museums,"Folio 44 from a Fragment of a Qur'an: Sura 9: 47-48 (recto), Sura 9: 48-49 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102004_dynmc
HAM_323690,Harvard Art Museums,"Folio 45 from a Fragment of a Qur'an: Sura 9: 49 (recto), Sura 9: 50 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102005_dynmc
HAM_323691,Harvard Art Museums,"Folio 46 from a Fragment of a Qur'an: Sura 9: 50-51 (recto), Sura 9: 51-52 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102006_dynmc
HAM_323692,Harvard Art Museums,"Folio 47 from a Fragment of a Qur'an: Sura 9: 52 (recto), Sura 9: 52-53 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102007_dynmc
HAM_323693,Harvard Art Museums,"Folio 48 from a Fragment of a Qur'an: Sura 9: 53-54 (recto), Sura 9: 54 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102008_dynmc
HAM_323694,Harvard Art Museums,"Folio 49 from a Fragment of a Qur'an: Sura 9: 54-55 (recto), Sura 9: 55 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102009_dynmc
HAM_323695,Harvard Art Museums,"Folio 50 from a Fragment of a Qur'an: Sura 9: 55-56 (recto), Sura 9: 56-57 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101993_dynmc
HAM_323696,Harvard Art Museums,"Folio 51 from a Fragment of a Qur'an: Sura 9: 57-58 (recto), Sura 9: end 58 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101994_dynmc
HAM_323697,Harvard Art Museums,"Folio 52 from a Fragment of a Qur'an: Sura 9: begin 59 (recto), Sura 9: 59-60 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101995_dynmc
HAM_323698,Harvard Art Museums,Folio 53 from a Fragment of a Qur'an: Sura 9: 60 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101996_dynmc
HAM_323699,Harvard Art Museums,"Folio 54 from a Fragment of a Qur'an: Sura 9: 60-61 (recto), Sura 9: 61 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101997_dynmc
HAM_323700,Harvard Art Museums,"Folio 55 from a Fragment of a Qur'an: Sura 9: end 61 (recto), Sura 9: begin 62 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101998_dynmc
HAM_328465,Harvard Art Museums,Twelve Polychrome Lustre Ceramic Sherds,Fragments,"Polychrome lustre ware, painted greenish-gold, mustard and brown",,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:VRS17700_dynmc
HAM_329948,Harvard Art Museums,Five Lead Glaze Pottery Sherds,Fragments,Terracotta,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:VRS16558_dynmc
HAM_354559,Harvard Art Museums,Double-sided Hathor Emblem from a Sistrum,Musical Instruments,Faience,Late Period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:764531
HAM_72349,Harvard Art Museums,Selket,Sculpture,Leaded bronze,Late Period to Roman,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV108989_dynmc
HAM_72434,Harvard Art Museums,"Egyptian Alabastron, with Two Lug Handles",Vessels,Alabaster,"New Kingdom, Dynasty 18",Pottery,https://nrs.harvard.edu/urn-3:HUAM:INV108207_dynmc
HAM_76434,Harvard Art Museums,Coptic Textile,Textile Arts,"Linen and wool, tapestry woven",Byzantine period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:CARP06697_dynmc
HAM_92353,Harvard Art Museums,Lid for a canopic jar in the shape of a human head,Sculpture,Limestone,Ptolemaic period to Roman Imperial,Statuary,https://nrs.harvard.edu/urn-3:HUAM:CARP09520_dynmc
HAM_98765,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01542_dynmc
HAM_98766,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01499_dynmc
HAM_98781,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01751_dynmc
HAM_98782,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01753_dynmc
HAM_98783,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01621_dynmc
HAM_98784,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01544_dynmc
HAM_98785,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01529_dynmc
HAM_98786,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01512_dynmc
HAM_98787,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01522_dynmc
HAM_98788,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01517_dynmc
HAM_98789,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01502_dynmc
HAM_98790,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01509_dynmc
HAM_98791,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01505_dynmc
HAM_98792,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01501_dynmc
HAM_98793,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01510_dynmc
HAM_98807,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01533_dynmc
HAM_98808,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01507_dynmc
HAM_98809,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01514_dynmc
HAM_99051,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01732_dynmc
HAM_99052,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01730_dynmc
HAM_99053,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01734_dynmc
HAM_99079,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01726_dynmc
HAM_99080,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01727_dynmc
HAM_99081,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01741_dynmc
HAM_99082,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01742_dynmc
HAM_99083,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01737_dynmc
HAM_99084,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01558_dynmc
HAM_99105,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01754_dynmc
HAM_99106,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01748_dynmc
HAM_99107,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01559_dynmc
HAM_99108,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01740_dynmc
HAM_99109,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01570_dynmc
HAM_99110,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01556_dynmc
HAM_99111,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01733_dynmc
HAM_99112,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01745_dynmc
HAM_99113,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01553_dynmc
HAM_99114,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01572_dynmc
HAM_99115,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01641_dynmc
HAM_99116,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01562_dynmc
HAM_99117,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01563_dynmc
HAM_99118,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01568_dynmc
HAM_99119,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01626_dynmc
HAM_99120,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01541_dynmc
HAM_99121,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01697_dynmc
HAM_99122,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01694_dynmc
HAM_99123,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01690_dynmc
HAM_99124,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01691_dynmc
HAM_99125,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01709_dynmc
HAM_99126,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01693_dynmc
HAM_99127,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01707_dynmc
HAM_99128,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01671_dynmc
HAM_99129,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01672_dynmc
HAM_99130,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01673_dynmc
HAM_99131,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01564_dynmc
HAM_99132,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01675_dynmc
HAM_99133,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01651_dynmc
HAM_99134,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01547_dynmc
HAM_99142,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01729_dynmc
HAM_99143,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01731_dynmc
HAM_99144,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01735_dynmc
HAM_99145,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01736_dynmc
HAM_99146,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01739_dynmc
HAM_99147,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01738_dynmc
HAM_99148,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01554_dynmc
HAM_99149,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01569_dynmc
HAM_99150,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01566_dynmc
HAM_99151,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01698_dynmc
HAM_99152,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01701_dynmc
HAM_99153,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01696_dynmc
HAM_99154,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01692_dynmc
HAM_99155,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01699_dynmc
HAM_99156,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01695_dynmc
HAM_99157,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01663_dynmc
HAM_99158,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01703_dynmc
HAM_99159,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01664_dynmc
HAM_99160,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01704_dynmc
HAM_99161,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01666_dynmc
HAM_99162,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01668_dynmc
HAM_99163,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01650_dynmc
HAM_99167,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01652_dynmc
HAM_99168,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01658_dynmc
HAM_99169,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01659_dynmc
